,date,link,company,field,place,round,amount,investor
2767,2015.12.31,https://www.itjuzi.com/investevents/14868,易天天,电子商务,浙江,种子轮,150万人民币,苏河汇
2768,2015.12.31,https://www.itjuzi.com/investevents/14942,杭州睿丽科技,医疗健康,浙江,天使轮,数百万人民币,"海邦投资,集素资本,杭州言和投资"
2769,2015.12.31,https://www.itjuzi.com/investevents/15779,旺翔传媒聚众精准营销,广告营销,上海,新三板,未透露,投资方未透露
2770,2015.12.31,https://www.itjuzi.com/investevents/15940,车来了,汽车交通,湖北,C轮,3000万美元,东方弘道(弘合基金)
2771,2015.12.31,https://www.itjuzi.com/investevents/16360,北极贝金融,金融,上海,天使轮,数百万人民币,麦子金服
2772,2015.12.31,https://www.itjuzi.com/investevents/16868,视野金融,金融,北京,A轮,数千万人民币,涌金集团
2773,2015.12.30,https://www.itjuzi.com/investevents/13816,睿悦信息Nibiru,游戏,江苏,B轮,8000万人民币,"和智资本,毅达资本"
2774,2015.12.30,https://www.itjuzi.com/investevents/13817,婚车来啦,本地生活,北京,天使轮,数百万人民币,苏河汇
2775,2015.12.30,https://www.itjuzi.com/investevents/13824,玩得嗨自驾游,旅游,上海,Pre-A轮,数百万人民币,金慧丰投资
2776,2015.12.30,https://www.itjuzi.com/investevents/13828,客如云,本地生活,北京,新三板,未透露,投资方未透露
2777,2015.12.30,https://www.itjuzi.com/investevents/14225,Kisslink吻路由,硬件,北京,A轮,数千万人民币,"京东,猎豹移动"
2778,2015.12.30,https://www.itjuzi.com/investevents/14780,VB动脉网,医疗健康,北京,A轮,1000万人民币,君联资本
2779,2015.12.30,https://www.itjuzi.com/investevents/14931,又拍云UPYUN,企业服务,浙江,B轮,1亿人民币,"如山投资,KPCB凯鹏华盈中国"
2780,2015.12.30,https://www.itjuzi.com/investevents/14939,友练Usense优宝创,硬件,广东,天使轮,数百万人民币,集素资本
2781,2015.12.30,https://www.itjuzi.com/investevents/14988,沃趣科技,企业服务,浙江,B轮,2600万人民币,投资方未透露
2782,2015.12.30,https://www.itjuzi.com/investevents/15793,赛点体育,体育运动,北京,天使轮,1000万人民币,"梅花天使创投,安芙兰创投"
2783,2015.12.30,https://www.itjuzi.com/investevents/16190,嗖嗖身边,本地生活,北京,天使轮,数百万人民币,投资方未透露
2784,2015.12.30,https://www.itjuzi.com/investevents/17287,牛铺网,电子商务,上海,A轮,数千万人民币,"越榕资本,博派资本"
2785,2015.12.30,https://www.itjuzi.com/investevents/19032,医事通,医疗健康,重庆,A轮,1.2亿人民币,"海南海药,武汉人福药业"
2786,2015.12.30,https://www.itjuzi.com/investevents/19527,伐木累,游戏,上海,天使轮,数百万人民币,"博派资本,越榕资本,火柴快鹿投资基金"
2787,2015.12.29,https://www.itjuzi.com/investevents/18000,宜家安好,本地生活,河南,天使轮,数百万人民币,中原科创风投基金
2788,2015.12.29,https://www.itjuzi.com/investevents/18882,爱酷游,游戏,北京,新三板,未透露,投资方未透露
2789,2015.12.29,https://www.itjuzi.com/investevents/18892,阳光采购网,电子商务,广东,天使轮,2000万人民币,"金活医药,盈信投资集团,粤美特集团"
2790,2015.12.29,https://www.itjuzi.com/investevents/13792,小鹅e贷,金融,广东,A轮,1600万人民币,鹏涛资产
2791,2015.12.29,https://www.itjuzi.com/investevents/13793,微金所,金融,北京,A轮,3亿人民币,海航资本
2792,2015.12.29,https://www.itjuzi.com/investevents/13795,筷子科技,广告营销,广东,Pre-A轮,1080万人民币,启赋资本
2793,2015.12.29,https://www.itjuzi.com/investevents/13803,WeMedia自媒体联盟,文化娱乐,北京,A轮,6000万人民币,美盛文化
2794,2015.12.29,https://www.itjuzi.com/investevents/13807,蚁视科技ANTVR,硬件,北京,B轮,3亿人民币,"高新兴科技,华软资本CSC"
2795,2015.12.29,https://www.itjuzi.com/investevents/13821,金评媒,金融,北京,A轮,5000万人民币,无穹创投
2796,2015.12.29,https://www.itjuzi.com/investevents/13850,厘米网,电子商务,北京,天使轮,1000万人民币,慧聪网
2797,2015.12.29,https://www.itjuzi.com/investevents/13981,人人理财师,金融,北京,天使轮,数百万人民币,陶石资本
2798,2015.12.29,https://www.itjuzi.com/investevents/14071,君融贷,金融,辽宁,A轮,1亿人民币,春晓资本
2799,2015.12.29,https://www.itjuzi.com/investevents/14134,开心麻花,文化娱乐,北京,新三板,未透露,投资方未透露
2800,2015.12.29,https://www.itjuzi.com/investevents/14641,爱智尚Himama智能备孕,医疗健康,北京,Pre-A轮,数千万人民币,清科华璟创投
2801,2015.12.29,https://www.itjuzi.com/investevents/14737,同道大叔,文化娱乐,广东,A轮,数千万人民币,"红杉资本中国,明嘉资本"
2802,2015.12.29,https://www.itjuzi.com/investevents/14816,友加,社交网络,上海,B+轮,1500万美元,投资方未透露
2803,2015.12.29,https://www.itjuzi.com/investevents/14962,四川商通和信通,金融,四川,A轮,1亿人民币,广发信德-广发证券
2804,2015.12.29,https://www.itjuzi.com/investevents/14965,爱家早查,医疗健康,北京,天使轮,250万人民币,投资方未透露
2805,2015.12.28,https://www.itjuzi.com/investevents/12151,Gowild公子小白,硬件,广东,Pre-A轮,1000万人民币,"纳兰德投资,乾祥海泉投资(胡海泉)"
2806,2015.12.28,https://www.itjuzi.com/investevents/12535,骁龙科技,硬件,北京,A轮,数千万人民币,立讯精密
2807,2015.12.28,https://www.itjuzi.com/investevents/13764,W Concept,电子商务,上海,A轮,数千万人民币,森马服饰
2808,2015.12.28,https://www.itjuzi.com/investevents/13768,快巴汽车票,汽车交通,北京,A轮,数千万人民币,创新工场
2809,2015.12.28,https://www.itjuzi.com/investevents/13769,小区快点,本地生活,广东,A轮,2亿人民币,"游族网络,天使投资人庞升东"
2810,2015.12.28,https://www.itjuzi.com/investevents/13773,大学生合伙人,企业服务,广东,天使轮,30万人民币,天使湾
2811,2015.12.28,https://www.itjuzi.com/investevents/13775,汇贝生活,电子商务,北京,B轮,5000万美元,富腾资本
2812,2015.12.28,https://www.itjuzi.com/investevents/13776,易捷乐电商,电子商务,福建,Pre-A轮,数千万人民币,厦门坚果资本
2813,2015.12.28,https://www.itjuzi.com/investevents/13777,每奥口腔,医疗健康,上海,天使轮,220万美元,MFund魔量基金
2814,2015.12.28,https://www.itjuzi.com/investevents/13780,小雨伞保险,金融,广东,A轮,数千万人民币,"红杉资本中国,信天创投"
2815,2015.12.28,https://www.itjuzi.com/investevents/13785,华图教育,教育,北京,IPO上市后,4亿人民币,湖南电广传媒
2816,2015.12.28,https://www.itjuzi.com/investevents/13786,彩虹蜗牛快素学,教育,天津,天使轮,400万人民币,中搜网络-中搜创投
2817,2015.12.28,https://www.itjuzi.com/investevents/13787,沙米,电子商务,内蒙古,A轮,数千万人民币,亿利资源集团
2818,2015.12.28,https://www.itjuzi.com/investevents/13788,修机100,本地生活,广东,天使轮,数百万人民币,中兴合创
2819,2015.12.28,https://www.itjuzi.com/investevents/13789,罐头场文化(日食记),文化娱乐,上海,A+轮,数千万人民币,浅石创投
2820,2015.12.28,https://www.itjuzi.com/investevents/13791,凡学教育,教育,上海,B轮,1.2亿人民币,"尚雅投资,阿米巴资本"
2821,2015.12.28,https://www.itjuzi.com/investevents/14103,灵镜VR眼镜,硬件,北京,A轮,1000万美元,投资方未透露
2822,2015.12.28,https://www.itjuzi.com/investevents/14423,中环影城,文化娱乐,北京,战略投资,数千万人民币,微影资本(微影时代)
2823,2015.12.28,https://www.itjuzi.com/investevents/14424,比高影城(比高集团),文化娱乐,香港,IPO上市后,数千万人民币,微影资本(微影时代)
2824,2015.12.28,https://www.itjuzi.com/investevents/14614,Gameone智傲控股,游戏,香港,F轮-上市前,数千万港元,蓝港互动
2825,2015.12.28,https://www.itjuzi.com/investevents/15047,隆大佶大学帮帮,本地生活,湖北,天使轮,260万人民币,天使汇
2826,2015.12.28,https://www.itjuzi.com/investevents/15174,磁易购,电子商务,广东,A轮,数千万人民币,投资方未透露
2827,2015.12.28,https://www.itjuzi.com/investevents/15874,大道金服,金融,广东,A轮,数千万人民币,"红杉资本中国,太盟投资集团(PAG)"
2828,2015.12.28,https://www.itjuzi.com/investevents/16432,造就(行书科技),文化娱乐,上海,天使轮,数百万人民币,上海掌门科技
2829,2015.12.28,https://www.itjuzi.com/investevents/16569,开圣影视,文化娱乐,上海,B轮,数千万人民币,凯盈资本
2830,2015.12.28,https://www.itjuzi.com/investevents/9575,青藤云安全,企业服务,北京,A轮,6000万人民币,"宽带资本CBC,红点投资Redpoint Ventures"
2831,2015.12.27,https://www.itjuzi.com/investevents/12021,嘿设汇,教育,湖北,A轮,数千万人民币,光谷联合
2832,2015.12.27,https://www.itjuzi.com/investevents/14156,51理财,金融,北京,A轮,数千万人民币,同系资本
2833,2015.12.27,https://www.itjuzi.com/investevents/15359,正善鲜生,电子商务,上海,Pre-A轮,500万人民币,远景信息
2834,2015.12.27,https://www.itjuzi.com/investevents/16871,音巢音乐,文化娱乐,浙江,天使轮,300万人民币,华睿投资
2835,2015.12.26,https://www.itjuzi.com/investevents/15542,爱特众创,企业服务,广东,种子轮,未透露,隆领投资
2836,2015.12.25,https://www.itjuzi.com/investevents/13742,大朋VR(乐相科技),硬件,上海,B轮,3000万美元,"迅雷,恺英网络"
2837,2015.12.25,https://www.itjuzi.com/investevents/13743,火猫TV,游戏,上海,A轮,1000万美元,优酷土豆-合一集团
2838,2015.12.25,https://www.itjuzi.com/investevents/13757,易宝金融,金融,北京,B轮,2000万美元,"天鑫洋金业,沃石投资,国泰创投"
2839,2015.12.25,https://www.itjuzi.com/investevents/13806,车爱保,金融,北京,天使轮,数百万人民币,"德沃基金,梅花天使创投,小饭桌"
2840,2015.12.25,https://www.itjuzi.com/investevents/14243,来客iPOS收银系统,本地生活,上海,A轮,数千万人民币,京东
2841,2015.12.25,https://www.itjuzi.com/investevents/14432,莱德马术(莱德马业),本地生活,内蒙古,D轮,亿元及以上人民币,微影资本(微影时代)
2842,2015.12.25,https://www.itjuzi.com/investevents/15048,香蕉活动,社交网络,北京,天使轮,数百万人民币,"金葵花资本,天使汇,创客总部"
2843,2015.12.25,https://www.itjuzi.com/investevents/16232,九域车联,汽车交通,上海,天使轮,数百万人民币,华泽资本
2844,2015.12.25,https://www.itjuzi.com/investevents/16463,佳佳购车,汽车交通,广东,天使轮,数百万人民币,投资方未透露
2845,2015.12.25,https://www.itjuzi.com/investevents/17656,宇宙卷饼,本地生活,北京,天使轮,400万人民币,乐奕创投
2846,2015.12.25,https://www.itjuzi.com/investevents/18672,倍业科技,企业服务,上海,Pre-A轮,未透露,燧石资本
2847,2015.12.24,https://www.itjuzi.com/investevents/17522,广西慧云信息,企业服务,广西,天使轮,1000万人民币,"真格基金,泰有投资"
2848,2015.12.24,https://www.itjuzi.com/investevents/18491,骏伯网络,广告营销,广东,新三板,未透露,投资方未透露
2849,2015.12.24,https://www.itjuzi.com/investevents/18502,物色家,电子商务,广东,天使轮,数百万人民币,投资方未透露
2850,2015.12.24,https://www.itjuzi.com/investevents/13725,时速云TenxCloud,企业服务,北京,A轮,数千万人民币,朗玛峰创投
2851,2015.12.24,https://www.itjuzi.com/investevents/13726,Swift WiFi,工具软件,上海,A轮,2000万人民币,高榕资本Banyan Fund
2852,2015.12.24,https://www.itjuzi.com/investevents/13727,Mico,社交网络,上海,A轮,3000万美元,投资方未透露
2853,2015.12.24,https://www.itjuzi.com/investevents/13728,萌管家,本地生活,北京,天使轮,200万人民币,投资方未透露
2854,2015.12.24,https://www.itjuzi.com/investevents/13729,淘弃宝,本地生活,北京,Pre-A轮,1000万人民币,e袋洗众创共享基金
2855,2015.12.24,https://www.itjuzi.com/investevents/13779,好屋中国,房产服务,上海,B轮,7亿人民币,明牌珠宝
2856,2015.12.24,https://www.itjuzi.com/investevents/14076,零壹空间OneSpace,硬件,北京,天使轮,1000万人民币,"春晓资本,联想之星"
2857,2015.12.24,https://www.itjuzi.com/investevents/14477,耀客传媒,文化娱乐,上海,新三板,数千万人民币,投资方未透露
2858,2015.12.24,https://www.itjuzi.com/investevents/14876,追追漫画,文化娱乐,北京,A轮,900万人民币,"龙渊网络,暴走漫画"
2859,2015.12.24,https://www.itjuzi.com/investevents/15315,联创云科,广告营销,北京,A轮,数千万人民币,联想创投集团(乐基金)
2860,2015.12.24,https://www.itjuzi.com/investevents/15441,金信,金融,北京,种子轮,未透露,"创势资本,龙翌资本"
2861,2015.12.24,https://www.itjuzi.com/investevents/15926,阿瓦隆,游戏,浙江,A轮,304万人民币,莱茵体育
2862,2015.12.24,https://www.itjuzi.com/investevents/16591,速配云景,企业服务,北京,天使轮,数百万人民币,安芙兰创投
2863,2015.12.24,https://www.itjuzi.com/investevents/16720,达校网,广告营销,上海,天使轮,数百万人民币,"和盟创投,暾澜投资"
2864,2015.12.24,https://www.itjuzi.com/investevents/16895,乐租,房产服务,北京,天使轮,数百万人民币,贝塔斯曼亚洲投资基金
2865,2015.12.23,https://www.itjuzi.com/investevents/13705,拼好货,电子商务,浙江,B轮,5000万美元,"高榕资本Banyan Fund,IDG资本"
2866,2015.12.23,https://www.itjuzi.com/investevents/13713,极装吉住,房产服务,北京,天使轮,数千万人民币,投资方未透露
2867,2015.12.23,https://www.itjuzi.com/investevents/13714,考拉理财,金融,广东,A轮,2000万人民币,伯藜创投
2868,2015.12.23,https://www.itjuzi.com/investevents/13715,觉客体验店,电子商务,上海,Pre-A轮,1450万人民币,October Venture
2869,2015.12.23,https://www.itjuzi.com/investevents/13716,迈可丽儿,电子商务,重庆,Pre-A轮,1亿人民币,重庆中以股权投资基金
2870,2015.12.23,https://www.itjuzi.com/investevents/13717,指南设计,文化娱乐,上海,A轮,数千万人民币,北极光创投
2871,2015.12.23,https://www.itjuzi.com/investevents/13718,新锋网爱应用,工具软件,北京,新三板,未透露,投资方未透露
2872,2015.12.23,https://www.itjuzi.com/investevents/13759,易观智库,企业服务,北京,A轮,数千万人民币,"东方富海,钟鼎创投,盛景网联(盛景嘉成),丰厚资本,极客帮创投,瓦肯资本Vulcan Capital"
2873,2015.12.23,https://www.itjuzi.com/investevents/13935,小饭桌,企业服务,北京,A轮,数千万人民币,"辰海资本,明势资本"
2874,2015.12.23,https://www.itjuzi.com/investevents/14422,无冕财经,文化娱乐,广东,天使轮,数百万人民币,投资方未透露
2875,2015.12.23,https://www.itjuzi.com/investevents/15087,势至体育,体育运动,北京,A轮,未透露,光大体育文化投资基金
2876,2015.12.23,https://www.itjuzi.com/investevents/15683,托您的福,教育,北京,天使轮,数百万人民币,"BWVC泽厚资本,创投圈拓璞基金"
2877,2015.12.23,https://www.itjuzi.com/investevents/15813,亚海恒业会展,企业服务,北京,A轮,数千万人民币,好望角投资
2878,2015.12.23,https://www.itjuzi.com/investevents/16420,屋净家政,本地生活,福建,A轮,数百万人民币,投资方未透露
2879,2015.12.23,https://www.itjuzi.com/investevents/16519,云书网络,电子商务,浙江,天使轮,数百万人民币,齐一资本
2880,2015.12.23,https://www.itjuzi.com/investevents/20022,66游戏圈,游戏,上海,天使轮,数百万人民币,三行资本
2881,2015.12.22,https://www.itjuzi.com/investevents/17644,乐星球,教育,北京,天使轮,数百万人民币,信天创投
2882,2015.12.22,https://www.itjuzi.com/investevents/19467,艾瑞咨询,企业服务,上海,战略投资,未透露,达晨创投
2883,2015.12.22,https://www.itjuzi.com/investevents/13687,美家帮,房产服务,福建,B+轮,数千万人民币,朗玛峰创投
2884,2015.12.22,https://www.itjuzi.com/investevents/13692,i-EVER美课美妆,工具软件,上海,B轮,500万美元,"常春藤资本Ivy Capital,光速安振"
2885,2015.12.22,https://www.itjuzi.com/investevents/13693,高考圈,教育,北京,种子轮,数百万人民币,"天使汇,创客总部,清华x-lab创业DNA基金"
2886,2015.12.22,https://www.itjuzi.com/investevents/13694,瞄再买,电子商务,上海,天使轮,数百万人民币,融银资本
2887,2015.12.22,https://www.itjuzi.com/investevents/13698,海逸风传媒,广告营销,北京,A轮,未透露,投资方未透露
2888,2015.12.22,https://www.itjuzi.com/investevents/13699,掌合天下,电子商务,北京,B轮,未透露,华夏钰生
2889,2015.12.22,https://www.itjuzi.com/investevents/13701,艾漫科技-艾漫数据,企业服务,北京,新三板,未透露,投资方未透露
2890,2015.12.22,https://www.itjuzi.com/investevents/13709,iTools创想天空Thinksy,工具软件,广东,新三板,未透露,投资方未透露
2891,2015.12.22,https://www.itjuzi.com/investevents/14389,ofo共享单车,汽车交通,北京,Pre-A轮,900万人民币,"东方弘道(弘合基金),唯猎资本"
2892,2015.12.22,https://www.itjuzi.com/investevents/14818,大师保养,汽车交通,上海,A轮,数千万人民币,君联资本
2893,2015.12.22,https://www.itjuzi.com/investevents/14961,保保集,金融,上海,Pre-A轮,1000万人民币,"顺为基金,杉杉创投"
2894,2015.12.22,https://www.itjuzi.com/investevents/16637,“M+”迈观科技,广告营销,上海,天使轮,数百万人民币,三行资本
2895,2015.12.22,https://www.itjuzi.com/investevents/7279,赞那度,旅游,北京,A+轮,8000万人民币,腾讯
2896,2015.12.21,https://www.itjuzi.com/investevents/18163,农孵网,金融,北京,天使轮,数百万人民币,FreesFund峰瑞资本
2897,2015.12.21,https://www.itjuzi.com/investevents/18596,抱抱APP,社交网络,北京,B轮,数千万人民币,腾讯
2898,2015.12.21,https://www.itjuzi.com/investevents/18689,海风教育Hyphen,教育,上海,A轮,数千万人民币,上海肇晟投资
2899,2015.12.21,https://www.itjuzi.com/investevents/19409,理优1对1,教育,上海,A轮,数百万美元,纪源资本GGV
2900,2015.12.21,https://www.itjuzi.com/investevents/11670,MemBlaze忆恒创源科技,硬件,北京,C轮,数千万美元,"通用技术创投,高通Qualcomm Ventures,腾讯"
2901,2015.12.21,https://www.itjuzi.com/investevents/13653,随手攒,金融,北京,天使轮,数百万人民币,戈壁投资
2902,2015.12.21,https://www.itjuzi.com/investevents/13658,味道网,电子商务,北京,A轮,3300万人民币,东华软件
2903,2015.12.21,https://www.itjuzi.com/investevents/13661,锦绣生鲜,电子商务,北京,天使轮,未透露,中海软银
2904,2015.12.21,https://www.itjuzi.com/investevents/13671,铜掌柜,金融,浙江,A轮,3500万人民币,浙银资本
2905,2015.12.21,https://www.itjuzi.com/investevents/13672,吉屋网,房产服务,广东,A轮,数千万人民币,"米仓资本,赛富基金"
2906,2015.12.21,https://www.itjuzi.com/investevents/13685,疯群CDN云熵科技,企业服务,上海,A轮,1000万美元,"晨兴资本,联创永宣,迅雷"
2907,2015.12.21,https://www.itjuzi.com/investevents/14336,火星文化,文化娱乐,北京,A轮,2800万人民币,"东方富海,盛万投资"
2908,2015.12.21,https://www.itjuzi.com/investevents/14366,车流网,汽车交通,北京,Pre-A轮,500万人民币,58同城
2909,2015.12.21,https://www.itjuzi.com/investevents/14684,郁金香挂号,医疗健康,北京,天使轮,数百万人民币,九合创投
2910,2015.12.21,https://www.itjuzi.com/investevents/14941,e签宝(天谷科技),企业服务,浙江,A轮,1000万人民币,"绩优投资,集素资本"
2911,2015.12.21,https://www.itjuzi.com/investevents/15182,梦享网络一键WIFI,移动互联网,广东,A轮,3000万人民币,投资方未透露
2912,2015.12.21,https://www.itjuzi.com/investevents/16459,赛步网络,企业服务,上海,天使轮,数百万人民币,衡星创投
2913,2015.12.21,https://www.itjuzi.com/investevents/17257,1919酒类直供,电子商务,四川,B轮,数千万人民币,投资方未透露
2914,2015.12.20,https://www.itjuzi.com/investevents/14326,齐物科技iGPSPORT,硬件,湖北,天使轮,200万人民币,"东湖天使基金,天使汇"
2915,2015.12.20,https://www.itjuzi.com/investevents/15709,享推APP,广告营销,上海,A轮,500万美元,Ventech China
2916,2015.12.20,https://www.itjuzi.com/investevents/17035,番茄来了,旅游,四川,A+轮,未透露,"SIG海纳亚洲,美团(新美大)"
2917,2015.12.19,https://www.itjuzi.com/investevents/13618,心潮减压,医疗健康,广东,天使轮,数百万人民币,嘉道谷投资(龚虹嘉)
2918,2015.12.19,https://www.itjuzi.com/investevents/13623,Bookfaces似颜绘,文化娱乐,上海,A轮,数千万人民币,"猎豹移动,麦腾创投,真格基金,英诺天使基金"
2919,2015.12.19,https://www.itjuzi.com/investevents/13626,37健康37mhealth,医疗健康,北京,Pre-A轮,未透露,鱼跃科技
2920,2015.12.19,https://www.itjuzi.com/investevents/14313,云麦好轻,医疗健康,广东,A轮,4000万人民币,"新浪微博(新浪微创投),联创好玩,明势资本"
2921,2015.12.19,https://www.itjuzi.com/investevents/17584,航天恒丰,企业服务,北京,Pre-A轮,2000万人民币,旭万资本
2922,2015.12.18,https://www.itjuzi.com/investevents/17783,皮皮互娱,文化娱乐,北京,天使轮,数百万人民币,"集结号资本,乐游资本,三行资本"
2923,2015.12.18,https://www.itjuzi.com/investevents/13560,科技每日推送,文化娱乐,广东,天使轮,未透露,投资方未透露
2924,2015.12.18,https://www.itjuzi.com/investevents/13568,VMFive云手机,工具软件,台湾,A轮,600万美元,Cherubic Ventures心元资本
2925,2015.12.18,https://www.itjuzi.com/investevents/13569,喂呦科技,广告营销,北京,A轮,数千万人民币,投资方未透露
2926,2015.12.18,https://www.itjuzi.com/investevents/13571,君海游戏,游戏,广东,B轮,亿元及以上人民币,投资方未透露
2927,2015.12.18,https://www.itjuzi.com/investevents/13573,凡点多多,电子商务,上海,天使轮,500万人民币,投资方未透露
2928,2015.12.18,https://www.itjuzi.com/investevents/13576,爸爸厨房,文化娱乐,北京,天使轮,数百万人民币,投资方未透露
2929,2015.12.18,https://www.itjuzi.com/investevents/13586,宜人贷,金融,北京,IPO上市,数千万美元,投资方未透露
2930,2015.12.18,https://www.itjuzi.com/investevents/13587,别样红云PMS,企业服务,上海,B轮,数千万人民币,美团(新美大)
2931,2015.12.18,https://www.itjuzi.com/investevents/13605,良田,电子商务,上海,天使轮,数百万人民币,题梦资本
2932,2015.12.18,https://www.itjuzi.com/investevents/14360,淘金家,金融,广东,A轮,数千万人民币,FreesFund峰瑞资本
2933,2015.12.18,https://www.itjuzi.com/investevents/16298,麒麟金服,金融,四川,Pre-A轮,数千万人民币,投资方未透露
2934,2015.12.17,https://www.itjuzi.com/investevents/13522,驴妈妈旅游网,旅游,上海,新三板,亿元及以上人民币,投资方未透露
2935,2015.12.17,https://www.itjuzi.com/investevents/13532,第一人力-智阳科技,企业服务,上海,B轮,1亿人民币,"熠美投资,软银中国"
2936,2015.12.17,https://www.itjuzi.com/investevents/13537,看中医,医疗健康,北京,A轮,5000万人民币,"中路资本,联基金"
2937,2015.12.17,https://www.itjuzi.com/investevents/13538,洋食网,电子商务,浙江,天使轮,1000万人民币,投资方未透露
2938,2015.12.17,https://www.itjuzi.com/investevents/13548,TT语音(趣丸网络),游戏,广东,天使轮,数百万人民币,星辉互动娱乐
2939,2015.12.17,https://www.itjuzi.com/investevents/13550,seehind,游戏,上海,天使轮,未透露,星辉互动娱乐
2940,2015.12.17,https://www.itjuzi.com/investevents/13588,宜人贷,金融,北京,F轮-上市前,1000万美元,百度
2941,2015.12.17,https://www.itjuzi.com/investevents/13970,海川互动,游戏,广东,Pre-A轮,数百万人民币,真格基金
2942,2015.12.17,https://www.itjuzi.com/investevents/13988,南京国图信息,企业服务,江苏,新三板,未透露,投资方未透露
2943,2015.12.17,https://www.itjuzi.com/investevents/15159,壹线互动文化传媒,文化娱乐,北京,天使轮,数百万人民币,青松基金
2944,2015.12.17,https://www.itjuzi.com/investevents/17163,Hello Pal,社交网络,浙江,天使轮,1000万人民币,联创永宣
2945,2015.12.17,https://www.itjuzi.com/investevents/17272,极课大数据,教育,江苏,B轮,数千万人民币,万丰友方投资
2946,2015.12.17,https://www.itjuzi.com/investevents/17329,BIKETO美骑网,体育运动,广东,A+轮,898万人民币,启迪创投
2947,2015.12.17,https://www.itjuzi.com/investevents/18636,Wizarcan微肯,硬件,上海,A轮,3300万人民币,百盛信达
2948,2015.12.17,https://www.itjuzi.com/investevents/19530,7+健身,企业服务,北京,Pre-A轮,数百万人民币,知初资本
2949,2015.12.17,https://www.itjuzi.com/investevents/20100,景域文化,旅游,上海,新三板,未透露,投资方未透露
2950,2015.12.16,https://www.itjuzi.com/investevents/17556,助想教育,教育,北京,天使轮,未透露,启迪之星(启迪孵化器孵化投资基金)
2951,2015.12.16,https://www.itjuzi.com/investevents/17620,美一次,本地生活,浙江,天使轮,未透露,迭代资本
2952,2015.12.16,https://www.itjuzi.com/investevents/17828,云粉网络科技,医疗健康,湖南,天使轮,数百万人民币,上海融翼资本
2953,2015.12.16,https://www.itjuzi.com/investevents/18159,草屋科技,企业服务,北京,天使轮,数百万人民币,金沙江创投
2954,2015.12.16,https://www.itjuzi.com/investevents/18476,Boss直聘,企业服务,北京,Pre-B轮,1000万美元,投资方未透露
2955,2015.12.16,https://www.itjuzi.com/investevents/18479,GO+果加智能(火河科技),硬件,北京,A轮,数千万人民币,投资方未透露
2956,2015.12.16,https://www.itjuzi.com/investevents/18484,倍格创业,房产服务,北京,天使轮,数百万人民币,当代置业
2957,2015.12.16,https://www.itjuzi.com/investevents/19437,海峰科技,金融,北京,A轮,数千万人民币,"IDG资本,FreesFund峰瑞资本"
2958,2015.12.16,https://www.itjuzi.com/investevents/13475,云家政,本地生活,上海,B轮,1200万美元,"SIG海纳亚洲,蓝驰创投"
2959,2015.12.16,https://www.itjuzi.com/investevents/13498,MissQ,文化娱乐,北京,天使轮,500万人民币,中科招商
2960,2015.12.16,https://www.itjuzi.com/investevents/13499,空空旅行,旅游,北京,天使轮,200万人民币,投资方未透露
2961,2015.12.16,https://www.itjuzi.com/investevents/13500,房金所,金融,广东,Pre-A轮,5000万人民币,投资方未透露
2962,2015.12.16,https://www.itjuzi.com/investevents/13501,调调APP,电子商务,北京,A轮,500万美元,华创资本
2963,2015.12.16,https://www.itjuzi.com/investevents/13502,一起装修网,房产服务,北京,A轮,2亿人民币,创湃资本
2964,2015.12.16,https://www.itjuzi.com/investevents/13503,首汽约车,汽车交通,北京,A轮,2.2亿人民币,建投华科
2965,2015.12.16,https://www.itjuzi.com/investevents/13504,摩登天空ModernSKY,文化娱乐,北京,D轮,1.3亿人民币,复娱文化(复星集团)
2966,2015.12.16,https://www.itjuzi.com/investevents/13507,UnitedStack有云,企业服务,北京,C轮,数千万美元,"红杉资本中国,Cisco思科"
2967,2015.12.16,https://www.itjuzi.com/investevents/13567,康龙化成,医疗健康,北京,战略投资,2.8亿美元,"中信产业基金,君联资本"
2968,2015.12.16,https://www.itjuzi.com/investevents/13610,一塔湖图商学院,教育,北京,天使轮,500万人民币,投资方未透露
2969,2015.12.16,https://www.itjuzi.com/investevents/13711,奥菲传媒(中互联),广告营销,上海,新三板,未透露,投资方未透露
2970,2015.12.16,https://www.itjuzi.com/investevents/13861,大者文化,旅游,四川,A轮,1000万人民币,"小村资本,亚豪资本,东煕资本"
2971,2015.12.16,https://www.itjuzi.com/investevents/14201,着迷网WIKI,游戏,北京,新三板,数千万人民币,投资方未透露
2972,2015.12.16,https://www.itjuzi.com/investevents/14229,有衣,电子商务,北京,天使轮,数百万人民币,光源资本
2973,2015.12.16,https://www.itjuzi.com/investevents/14900,寻汇科技,金融,上海,天使轮,数百万人民币,险峰长青(险峰华兴)
2974,2015.12.16,https://www.itjuzi.com/investevents/15298,WiseMedia新数网络,广告营销,上海,新三板,数千万人民币,投资方未透露
2975,2015.12.15,https://www.itjuzi.com/investevents/13444,硬派健身,本地生活,北京,Pre-A轮,1000万人民币,顺为基金
2976,2015.12.15,https://www.itjuzi.com/investevents/13449,阿凡题,教育,北京,B轮,6000万美元,"深创投,凤凰祥瑞,朗玛峰创投"
2977,2015.12.15,https://www.itjuzi.com/investevents/13454,飞泊通,汽车交通,广东,天使轮,1000万人民币,投资方未透露
2978,2015.12.15,https://www.itjuzi.com/investevents/13455,趁早网,社交网络,北京,A轮,2000万人民币,"成为资本,口袋购物"
