date,link,company,field,place,round,amount,investor
2016-04-22,https://www.itjuzi.com/investevents/16743,果酱音乐,文化娱乐,江苏,天使轮,数百万人民币,杭州多牛资本
2016-04-22,https://www.itjuzi.com/investevents/16919,甲加由,企业服务,河南,天使轮,300万人民币,星瀚资本
2016-04-21,https://www.itjuzi.com/investevents/15733,悦美网,本地生活,北京,B轮,1.1亿人民币,"赛富基金,联创策源"
2016-04-21,https://www.itjuzi.com/investevents/16393,「X·COS」,文化娱乐,上海,Pre-A轮,数千万人民币,旷智投资
2016-04-21,https://www.itjuzi.com/investevents/16394,安好时代,医疗健康,北京,A轮,数千万人民币,投资方未透露
2016-04-21,https://www.itjuzi.com/investevents/16400,i量化,金融,广东,天使轮,数百万人民币,深圳大美金杉
2016-04-21,https://www.itjuzi.com/investevents/16405,大虾来了,本地生活,北京,A轮,3000万人民币,58同城
2016-04-21,https://www.itjuzi.com/investevents/16412,佰佳高尔夫,体育运动,北京,A轮,未透露,海通新创
2016-04-21,https://www.itjuzi.com/investevents/16416,东方航空(东航),旅游,上海,IPO上市后,30亿人民币,携程
2016-04-21,https://www.itjuzi.com/investevents/10329,电影头条,文化娱乐,北京,天使轮,500万人民币,"寺库,金种子创投"
2016-04-21,https://www.itjuzi.com/investevents/18879,小草帽亲子游,旅游,江苏,Pre-A轮,1000万人民币,"英诺天使基金,大河创投"
2016-04-21,https://www.itjuzi.com/investevents/19625,美芽美妆,本地生活,福建,A轮,数千万人民币,达晨创投
2016-04-20,https://www.itjuzi.com/investevents/19690,美图秀秀,文化娱乐,福建,D轮,1.36亿美元,投资方未透露
2016-04-20,https://www.itjuzi.com/investevents/19962,业羽科技,企业服务,重庆,天使轮,600万人民币,曲速创投
2016-04-20,https://www.itjuzi.com/investevents/16259,e家洁,本地生活,北京,新三板,未透露,投资方未透露
2016-04-20,https://www.itjuzi.com/investevents/16354,Roseonly专爱花店,电子商务,北京,C轮,1.9亿人民币,"盛世投资,君创资本"
2016-04-20,https://www.itjuzi.com/investevents/16358,ZOMAKE,电子商务,广东,天使轮,100万美元,Infinity Venture Partners
2016-04-20,https://www.itjuzi.com/investevents/16359,沙发旅行,旅游,上海,Pre-A轮,1200万人民币,"北京众海投资,九合创投"
2016-04-20,https://www.itjuzi.com/investevents/16362,百度视频,文化娱乐,北京,A轮,10亿人民币,"新文化,赛富基金,科冕木业(天神娱乐)"
2016-04-20,https://www.itjuzi.com/investevents/16364,小微律政,企业服务,北京,A轮,数百万美元,"复星昆仲,蓝驰创投"
2016-04-20,https://www.itjuzi.com/investevents/16369,哈密瓜科技,硬件,北京,天使轮,数千万人民币,"雅瑞天使,京东"
2016-04-20,https://www.itjuzi.com/investevents/16370,火球网,金融,北京,B轮,1.2亿人民币,凤凰祥瑞
2016-04-20,https://www.itjuzi.com/investevents/16371,销售易,企业服务,北京,C轮,1亿人民币,"经纬中国,真格基金"
2016-04-20,https://www.itjuzi.com/investevents/16372,快问中医,医疗健康,广东,Pre-A轮,1000万人民币,至信药业
2016-04-20,https://www.itjuzi.com/investevents/16375,趣活美食送,本地生活,北京,C轮,1000万美元,"ClearVue锴明投资,软银中国"
2016-04-20,https://www.itjuzi.com/investevents/16383,铁甲二手机,电子商务,北京,C轮,2亿人民币,"元生资本,启明创投,DCM中国"
2016-04-20,https://www.itjuzi.com/investevents/16384,上海细胞治疗集团,医疗健康,上海,B轮,1.85亿人民币,君联资本
2016-04-20,https://www.itjuzi.com/investevents/16386,名医主刀网,医疗健康,上海,B轮,1.5亿人民币,"约印创投,中投汉富(汉富控股)"
2016-04-20,https://www.itjuzi.com/investevents/16391,宅米,本地生活,上海,B+轮,数千万美元,朗盛投资
2016-04-20,https://www.itjuzi.com/investevents/16473,黄小厨,本地生活,北京,天使轮,数百万人民币,如川基金
2016-04-20,https://www.itjuzi.com/investevents/16785,赛会通SaaS系统,体育运动,浙江,天使轮,200万人民币,高捷资本
2016-04-20,https://www.itjuzi.com/investevents/17263,Ulegal有法务,企业服务,广东,天使轮,数百万人民币,"七煋瓢虫投资,南极圈"
2016-04-19,https://www.itjuzi.com/investevents/16314,尿布师,电子商务,浙江,A轮,5500万人民币,"海通开元,能图资本"
2016-04-19,https://www.itjuzi.com/investevents/16322,蚂蚁金服,金融,浙江,B轮,45亿美元,"中投公司,中国人寿,中邮资本,国开金融(国开开元),春华资本Primavera"
2016-04-19,https://www.itjuzi.com/investevents/16325,好有财(珠玑信息),金融,上海,天使轮,2200万人民币,"FreesFund峰瑞资本,经纬中国"
2016-04-19,https://www.itjuzi.com/investevents/16328,翳安健康,医疗健康,上海,天使轮,1700万人民币,西部优势资本(西部证券)
2016-04-19,https://www.itjuzi.com/investevents/16331,微车,汽车交通,北京,B轮,1.52亿人民币,"国富绿景创投GRC,德同资本,银江股份(银江资本),海尔投资,清科创投"
2016-04-19,https://www.itjuzi.com/investevents/16337,新媒体指数(清博大数据),企业服务,北京,Pre-A轮,2100万人民币,飞图创投
2016-04-19,https://www.itjuzi.com/investevents/16338,麦格尼菲传媒,文化娱乐,广东,Pre-A轮,数千万人民币,安芙兰创投
2016-04-19,https://www.itjuzi.com/investevents/16346,彩虹律师,企业服务,上海,种子轮,未透露,投资方未透露
2016-04-19,https://www.itjuzi.com/investevents/16356,白熊阅读,文化娱乐,上海,Pre-A轮,900万人民币,"美盛文化,创业接力(创业基金会)"
2016-04-19,https://www.itjuzi.com/investevents/18542,走起APP,本地生活,上海,Pre-A轮,数千万人民币,"汉理资本,莘泽创投"
2016-04-19,https://www.itjuzi.com/investevents/19165,省呗APP,金融,广东,Pre-A轮,数千万人民币,达晨创投
2016-04-19,https://www.itjuzi.com/investevents/19221,福米科技,金融,湖南,A轮,数千万人民币,"小米科技,顺为基金"
2016-04-18,https://www.itjuzi.com/investevents/17765,餐饮咖,本地生活,北京,天使轮,300万人民币,"北京新餐媒科技有限公司,长沙卓投企业管理咨询合伙企业"
2016-04-18,https://www.itjuzi.com/investevents/15763,LyncMed联医医疗科技,医疗健康,北京,天使轮,数百万人民币,"领医创造,创客总部"
2016-04-18,https://www.itjuzi.com/investevents/16283,人人快递网,物流,北京,B轮,5000万美元,投资方未透露
2016-04-18,https://www.itjuzi.com/investevents/16292,投投金融,金融,上海,Pre-A轮,4500万人民币,上海垠壹投资发展有限公司
2016-04-18,https://www.itjuzi.com/investevents/16295,慧沃网,教育,北京,B+轮,1.5亿人民币,"复星昆仲,好未来(学而思)"
2016-04-18,https://www.itjuzi.com/investevents/16296,天下房仓(泰坦云),旅游,广东,B轮,1.6亿人民币,"春晓资本,梧桐树资本,荣正投资,博将资本"
2016-04-18,https://www.itjuzi.com/investevents/16297,换机精灵,工具软件,浙江,A+轮,数千万人民币,"道生投资,唯嘉资本,同道齐创,清科创投,浙商创投,太冠资本"
2016-04-18,https://www.itjuzi.com/investevents/16303,要出发旅行网,旅游,广东,D轮,5.5亿人民币,"众信旅游,架桥投资"
2016-04-18,https://www.itjuzi.com/investevents/16304,物流QQ货车帮,物流,贵州,A+轮,3500万美元,"元生资本,腾讯,DCM中国"
2016-04-18,https://www.itjuzi.com/investevents/16305,海智在线,电子商务,上海,A轮,数千万人民币,沃富金信
2016-04-18,https://www.itjuzi.com/investevents/16307,珊瑚虫云商平台,企业服务,江苏,Pre-A轮,1500万人民币,达晨创投
2016-04-18,https://www.itjuzi.com/investevents/16326,704校花,企业服务,广西,Pre-A轮,2000万人民币,红邑资本
2016-04-18,https://www.itjuzi.com/investevents/16527,墨刀MockingBot,工具软件,北京,Pre-A轮,500万人民币,FreesFund峰瑞资本
2016-04-18,https://www.itjuzi.com/investevents/17270,够赞,电子商务,上海,天使轮,未透露,澎湃资本
2016-04-17,https://www.itjuzi.com/investevents/19777,小麦科技,电子商务,浙江,天使轮,数百万人民币,海丰至诚
2016-04-16,https://www.itjuzi.com/investevents/18485,焙友之家,电子商务,河南,A轮,1500万人民币,良材资本
2016-04-16,https://www.itjuzi.com/investevents/19410,悦家电,本地生活,上海,天使轮,400万人民币,百姓网
2016-04-16,https://www.itjuzi.com/investevents/16279,去农庄,工具软件,广东,Pre-A轮,1000万人民币,广州全社通传媒广告
2016-04-16,https://www.itjuzi.com/investevents/16293,朋友家,旅游,广东,天使轮,数百万人民币,7天连锁酒店
2016-04-16,https://www.itjuzi.com/investevents/16312,解码DNA,医疗健康,上海,A轮,数千万人民币,"海汇投资,中国平安(平安创新投)"
2016-04-15,https://www.itjuzi.com/investevents/16262,百思不得姐,文化娱乐,北京,C轮,数千万人民币,腾讯
2016-04-15,https://www.itjuzi.com/investevents/16263,威牛修车,汽车交通,北京,Pre-A轮,数千万人民币,"乐赟资本,永不落幕资本"
2016-04-15,https://www.itjuzi.com/investevents/16267,饭爷食铺,本地生活,北京,A轮,数千万人民币,芳晟股权投资基金
2016-04-15,https://www.itjuzi.com/investevents/16268,买趣网,电子商务,四川,天使轮,600万人民币,投资方未透露
2016-04-15,https://www.itjuzi.com/investevents/16271,MobiExchanger摩邑诚广告,广告营销,上海,B轮,2000万美元,麦腾创投
2016-04-15,https://www.itjuzi.com/investevents/16597,末元科技,文化娱乐,北京,天使轮,数百万人民币,"五岳元航,天使成长营AC加速器"
2016-04-15,https://www.itjuzi.com/investevents/17004,武汉可酷科技,游戏,湖北,天使轮,200万人民币,孝昌水木投资(唐彬森)
2016-04-15,https://www.itjuzi.com/investevents/17226,铠甲网络,工具软件,福建,新三板,未透露,投资方未透露
2016-04-15,https://www.itjuzi.com/investevents/18810,FAMIKU举佳爽,文化娱乐,上海,B轮,数千万人民币,优格资本
2016-04-15,https://www.itjuzi.com/investevents/18812,HCD合得国际,教育,上海,B轮,数千万人民币,优格资本
2016-04-15,https://www.itjuzi.com/investevents/18982,野狗实时后端云,企业服务,北京,A轮,数千万人民币,山行资本
2016-04-15,https://www.itjuzi.com/investevents/19143,车通云,汽车交通,上海,天使轮,1180万人民币,"丰厚资本,陶石资本,麦腾创投"
2016-04-15,https://www.itjuzi.com/investevents/19432,世优科技,文化娱乐,北京,B轮,2000万人民币,捷成世纪
2016-04-15,https://www.itjuzi.com/investevents/19499,镜玩,文化娱乐,广东,天使轮,500万人民币,华睿投资
2016-04-14,https://www.itjuzi.com/investevents/17776,EDCO小三角户外,电子商务,北京,A轮,1350万人民币,"华映资本,青骢资本,阿米巴资本"
2016-04-14,https://www.itjuzi.com/investevents/18851,智见传媒《天生我有才》,文化娱乐,北京,天使轮,数百万人民币,英诺天使基金
2016-04-14,https://www.itjuzi.com/investevents/18885,人人行拍R2TECH,硬件,江苏,天使轮,数百万人民币,"老鹰基金EaglesFund,北软天使基金,臻云创投(臻云智能)"
2016-04-14,https://www.itjuzi.com/investevents/19983,点筹网,金融,广东,A轮,1000万人民币,图灵资本
2016-04-14,https://www.itjuzi.com/investevents/15418,企名片,企业服务,北京,天使轮,数百万人民币,"原子创投,启迪创投"
2016-04-14,https://www.itjuzi.com/investevents/16236,链尚网,电子商务,上海,B轮,1500万美元,"华创资本,IDG资本"
2016-04-14,https://www.itjuzi.com/investevents/16239,洗衣邦,本地生活,北京,Pre-A轮,1000万人民币,"英诺天使基金,北软天使基金"
2016-04-14,https://www.itjuzi.com/investevents/16240,黑鸟单车,体育运动,北京,Pre-A轮,1000万人民币,"易真资本,老鹰基金EaglesFund,英诺天使基金,红实资本"
2016-04-14,https://www.itjuzi.com/investevents/16242,小圆桌,企业服务,北京,种子轮,100万人民币,投资方未透露
2016-04-14,https://www.itjuzi.com/investevents/16244,PMCAFF产品经理社区,社交网络,北京,Pre-A轮,未透露,阿尔法公社
2016-04-14,https://www.itjuzi.com/investevents/16246,邦美智洗,本地生活,北京,天使轮,数千万人民币,英诺天使基金
2016-04-14,https://www.itjuzi.com/investevents/16247,有粒糖,企业服务,北京,天使轮,数千万人民币,投资方未透露
2016-04-14,https://www.itjuzi.com/investevents/16248,星舰基因,医疗健康,北京,天使轮,数千万人民币,永柏投资
2016-04-14,https://www.itjuzi.com/investevents/16249,京金所,金融,北京,A轮,5000万人民币,"微众享股权投资基金,富睿财智股权基金,徽起京金股权基金"
2016-04-14,https://www.itjuzi.com/investevents/16251,七陌科技,企业服务,北京,A轮,3500万人民币,容联云通讯
2016-04-14,https://www.itjuzi.com/investevents/16252,LBE安全大师,工具软件,北京,C轮,未透露,投资方未透露
2016-04-14,https://www.itjuzi.com/investevents/16253,海居汇,电子商务,北京,A轮,数千万人民币,澎湃资本
2016-04-14,https://www.itjuzi.com/investevents/16254,橙瓜APP,社交网络,浙江,天使轮,800万人民币,投资方未透露
2016-04-14,https://www.itjuzi.com/investevents/16255,哈视奇,游戏,北京,天使轮,数百万人民币,"清科创投,集素资本"
2016-04-14,https://www.itjuzi.com/investevents/16256,驿享驾考,汽车交通,河南,天使轮,1000万人民币,河南旺田集团
2016-04-14,https://www.itjuzi.com/investevents/16257,红橘科技,企业服务,北京,Pre-A轮,2700万人民币,用友幸福投资
2016-04-13,https://www.itjuzi.com/investevents/13741,饿了么,本地生活,上海,F轮-上市前,12.5亿美元,"阿里巴巴,蚂蚁金服(阿里巴巴)"
2016-04-13,https://www.itjuzi.com/investevents/16204,杭州同盾科技FraudMetrix,金融,浙江,B+轮,3200万美元,"尚珹资本,元禾控股,启明创投,宽带资本CBC,华创资本,IDG资本,线性资本LinearVenture"
2016-04-13,https://www.itjuzi.com/investevents/16205,Insta360,硬件,广东,B轮,亿元及以上人民币,"迅雷,FreesFund峰瑞资本,启明创投,IDG资本"
2016-04-13,https://www.itjuzi.com/investevents/16209,今晚睡酒店,房产服务,北京,天使轮,数千万人民币,壹壹天使
2016-04-13,https://www.itjuzi.com/investevents/16211,食行生鲜,电子商务,江苏,C轮,2.49亿人民币,毅达资本
2016-04-13,https://www.itjuzi.com/investevents/16216,Hillstone山石网科,企业服务,北京,E轮,未透露,"光大集团,国开金融(国开开元),元禾控股"
2016-04-13,https://www.itjuzi.com/investevents/16218,收客易,企业服务,广东,Pre-A轮,数千万人民币,投资方未透露
2016-04-13,https://www.itjuzi.com/investevents/16220,卷皮网,电子商务,湖北,C轮,6亿人民币,"天图资本,浙江金控资本"
2016-04-13,https://www.itjuzi.com/investevents/16221,诗莉莉,旅游,广东,A轮,3000万人民币,强合基金
2016-04-13,https://www.itjuzi.com/investevents/16222,妙健康,医疗健康,北京,A轮,1亿人民币,阳光融汇资本
2016-04-13,https://www.itjuzi.com/investevents/16224,币看Btckan,金融,广东,A轮,数千万人民币,比特大陆
2016-04-13,https://www.itjuzi.com/investevents/16225,热巢,文化娱乐,上海,Pre-A轮,1000万人民币,投资方未透露
2016-04-13,https://www.itjuzi.com/investevents/16227,美丽策,本地生活,广东,天使轮,未透露,梅花天使创投
2016-04-13,https://www.itjuzi.com/investevents/16230,Remebot柏惠维康,医疗健康,北京,A轮,数千万人民币,"真格基金,乾祥海泉投资(胡海泉),雅瑞天使"
2016-04-13,https://www.itjuzi.com/investevents/16260,720健康管家(720环境宝),医疗健康,北京,A轮,1000万人民币,诚成资本
2016-04-13,https://www.itjuzi.com/investevents/16274,康佳集团,硬件,广东,战略投资,4.5亿人民币,微鲸科技
2016-04-13,https://www.itjuzi.com/investevents/17745,美柠家,本地生活,上海,天使轮,数百万人民币,投资方未透露
